date,Unnamed: 0,id,date,home_team,home_team_score,visit_team,visit_team_score,WINrate
2012-12-25,0,311225018,2012-12-25,NY Knicks,106,Boston Celtics,104,1.0192307692307692
2012-12-27,1,311227014,2012-12-27,Miami,115,Boston Celtics,107,1.074766355140187
2012-12-28,2,311228003,2012-12-28,New Orleans,97,Boston Celtics,78,1.2435897435897436
2012-12-30,3,311230002,2012-12-30,Boston Celtics,96,Detroit,85,1.1294117647058823
2012-01-01,4,320101027,2012-01-01,Washington,86,Boston Celtics,94,0.9148936170212766
2012-01-02,5,320102002,2012-01-02,Boston Celtics,100,Washington,92,1.0869565217391304
2012-01-04,6,320104002,2012-01-04,Boston Celtics,89,Brooklyn,70,1.2714285714285714
2012-01-06,7,320106002,2012-01-06,Boston Celtics,74,Indiana,87,0.8505747126436781
2012-01-11,8,320111002,2012-01-11,Boston Celtics,85,Dallas,90,0.9444444444444444
2012-01-13,9,320113002,2012-01-13,Boston Celtics,79,Chicago,88,0.8977272727272727
2012-01-14,10,320114011,2012-01-14,Indiana,97,Boston Celtics,83,1.1686746987951808
2012-01-16,11,320116002,2012-01-16,Boston Celtics,88,Oklahoma City,97,0.9072164948453608
2012-01-18,12,320118002,2012-01-18,Boston Celtics,96,Toronto,73,1.3150684931506849
2012-01-20,13,320120002,2012-01-20,Boston Celtics,71,Phoenix,79,0.8987341772151899
2012-01-22,14,320122027,2012-01-22,Washington,94,Boston Celtics,100,0.94
2012-01-23,15,320123002,2012-01-23,Boston Celtics,87,Orlando,56,1.5535714285714286
2012-01-26,16,320126019,2012-01-26,Orlando,83,Boston Celtics,91,0.912087912087912
2012-01-27,17,320127002,2012-01-27,Boston Celtics,94,Indiana,87,1.0804597701149423
2012-01-29,18,320129002,2012-01-29,Boston Celtics,87,Cleveland,88,0.9886363636363636
2012-01-31,19,320131005,2012-01-31,Cleveland,90,Boston Celtics,93,0.967741935483871
2012-02-01,20,320201002,2012-02-01,Boston Celtics,100,Toronto,64,1.5625
2012-02-03,21,320203002,2012-02-03,Boston Celtics,91,NY Knicks,89,1.0224719101123596
2012-02-05,22,320205002,2012-02-05,Boston Celtics,98,Memphis,80,1.225
2012-02-07,23,320207002,2012-02-07,Boston Celtics,94,Charlotte,84,1.119047619047619
2012-02-09,24,320209002,2012-02-09,Boston Celtics,87,Los Angeles,88,0.9886363636363636
2012-02-10,25,320210028,2012-02-10,Toronto,86,Boston Celtics,74,1.162162162162162
2012-02-12,26,320212002,2012-02-12,Boston Celtics,95,Chicago,91,1.043956043956044
2012-02-15,27,320215002,2012-02-15,Boston Celtics,88,Detroit,98,0.8979591836734694
2012-02-16,28,320216004,2012-02-16,Chicago,89,Boston Celtics,80,1.1125
2012-02-19,29,320219008,2012-02-19,Detroit,96,Boston Celtics,81,1.1851851851851851
2012-02-20,30,320220006,2012-02-20,Dallas,89,Boston Celtics,73,1.2191780821917808
2012-02-22,31,320222025,2012-02-22,Oklahoma City,119,Boston Celtics,104,1.1442307692307692
2012-02-28,32,320228005,2012-02-28,Cleveland,83,Boston Celtics,86,0.9651162790697676
2012-03-02,33,320229002,2012-03-02,Boston Celtics,107,Milwaukee,94,1.1382978723404256
2012-03-04,34,320302002,2012-03-04,Boston Celtics,115,Brooklyn,111,1.036036036036036
2012-03-06,35,320304002,2012-03-06,Boston Celtics,97,NY Knicks,92,1.0543478260869563
2012-03-07,36,320306002,2012-03-07,Boston Celtics,103,Houston,71,1.4507042253521127
2012-03-09,37,320307020,2012-03-09,Philadelphia,104,Boston Celtics,86,1.2093023255813953
2012-03-11,38,320309002,2012-03-11,Boston Celtics,97,Portland,94,1.0319148936170213
2012-03-12,39,320311013,2012-03-12,Los Angeles,85,Boston Celtics,94,0.9042553191489362
2012-03-14,40,320312012,2012-03-14,LA,103,Boston Celtics,105,0.9809523809523808
2012-03-16,41,320314009,2012-03-16,Golden State,120,Boston Celtics,95,1.263157894736842
2012-03-17,42,320316023,2012-03-17,Sacramento,98,Boston Celtics,91,1.0769230769230769
2012-03-19,43,320317007,2012-03-19,Denver,76,Boston Celtics,79,0.9620253164556962
2012-03-22,44,320319001,2012-03-22,Atlanta,91,Boston Celtics,100,0.91
2012-03-23,45,320322015,2012-03-23,Milwaukee,99,Boston Celtics,86,1.1511627906976745
2012-03-25,46,320323020,2012-03-25,Philadelphia,88,Boston Celtics,76,1.1578947368421053
2012-03-26,47,320325002,2012-03-26,Boston Celtics,95,Washington,102,0.931372549019608
2012-03-28,48,320326030,2012-03-28,Charlotte,94,Boston Celtics,82,1.146341463414634
2012-03-30,49,320328002,2012-03-30,Boston Celtics,79,Utah,100,0.79
2012-04-01,50,320330016,2012-04-01,Minnesota,91,Boston Celtics,72,1.2638888888888888
2012-04-04,51,320401002,2012-04-04,Boston Celtics,86,Miami,87,0.9885057471264368
2012-04-05,52,320404002,2012-04-05,Boston Celtics,93,San Antonio,86,1.0813953488372092
2012-04-07,53,320405004,2012-04-07,Chicago,72,Boston Celtics,86,0.8372093023255814
2012-04-08,54,320407011,2012-04-08,Indiana,103,Boston Celtics,79,1.3037974683544304
2012-04-10,55,320408002,2012-04-10,Boston Celtics,107,Philadelphia,115,0.9304347826086956
2012-04-11,56,320410014,2012-04-11,Miami,88,Boston Celtics,86,1.0232558139534884
2012-04-13,57,320411002,2012-04-13,Boston Celtics,84,Atlanta,79,1.0632911392405062
2012-04-14,58,320413028,2012-04-14,Toronto,82,Boston Celtics,94,0.8723404255319149
2012-04-15,59,320414017,2012-04-15,Brooklyn,82,Boston Celtics,94,0.8723404255319149
2012-04-17,60,320415030,2012-04-17,Charlotte,118,Boston Celtics,110,1.0727272727272728
2012-04-18,61,320417018,2012-04-18,NY Knicks,102,Boston Celtics,98,1.0408163265306123
2012-04-20,62,320418002,2012-04-20,Boston Celtics,97,Orlando,92,1.0543478260869563
2012-04-24,63,320420001,2012-04-24,Atlanta,78,Boston Celtics,66,1.181818181818182
2012-04-26,64,320424002,2012-04-26,Boston Celtics,87,Miami,74,1.1756756756756757
2012-12-26,65,320426002,2012-12-26,Boston Celtics,84,Milwaukee,90,0.9333333333333332
2012-12-27,66,311226027,2012-12-27,Washington,70,Brooklyn Nets,106,0.660377358490566
2012-12-29,67,311227017,2012-12-29,Brooklyn Nets,94,Atlanta,78,1.205128205128205
2012-12-30,68,311229019,2012-12-30,Orlando,105,Brooklyn Nets,98,1.0714285714285714
2012-01-01,69,311230001,2012-01-01,Atlanta,98,Brooklyn Nets,82,1.195121951219512
2012-01-02,70,320101005,2012-01-02,Cleveland,94,Brooklyn Nets,108,0.8703703703703703
2012-01-04,71,320102017,2012-01-04,Brooklyn Nets,89,Indiana,70,1.2714285714285714
2012-01-07,72,320106028,2012-01-07,Toronto,90,Brooklyn Nets,101,0.8910891089108911
2012-01-09,73,320107017,2012-01-09,Brooklyn Nets,101,Miami,106,0.9528301886792452
2012-01-11,74,320109017,2012-01-11,Brooklyn Nets,123,Atlanta,115,1.0695652173913044
2012-01-13,75,320111007,2012-01-13,Denver,103,Brooklyn Nets,110,0.9363636363636364
2012-01-14,76,320113021,2012-01-14,Phoenix,107,Brooklyn Nets,94,1.1382978723404256
2012-01-16,77,320114026,2012-01-16,Utah,101,Brooklyn Nets,91,1.10989010989011
2012-01-18,78,320116012,2012-01-18,LA,107,Brooklyn Nets,100,1.07
2012-01-21,79,320118017,2012-01-21,Brooklyn Nets,74,Golden State,84,0.8809523809523809
2012-01-22,80,320121017,2012-01-22,Brooklyn Nets,97,Oklahoma City,87,1.1149425287356325
2012-01-23,81,320122017,2012-01-23,Brooklyn Nets,110,Charlotte,95,1.1578947368421053
2012-01-25,82,320123004,2012-01-25,Chicago,90,Brooklyn Nets,97,0.9278350515463918
2012-01-27,83,320125020,2012-01-27,Philadelphia,96,Brooklyn Nets,99,0.9696969696969696
2012-01-29,84,320127005,2012-01-29,Cleveland,73,Brooklyn Nets,94,0.7765957446808509
2012-01-31,85,320129017,2012-01-31,Brooklyn Nets,106,Toronto,99,1.0707070707070707
2012-02-01,86,320131011,2012-02-01,Indiana,99,Brooklyn Nets,96,1.03125
2012-02-03,87,320201017,2012-02-03,Brooklyn Nets,105,Detroit,108,0.9722222222222222
2012-02-04,88,320203017,2012-02-04,Brooklyn Nets,99,Minnesota,92,1.076086956521739
2012-02-06,89,320204018,2012-02-06,NY Knicks,87,Brooklyn Nets,108,0.8055555555555556
2012-02-08,90,320206017,2012-02-08,Brooklyn Nets,92,Chicago,99,0.9292929292929292
2012-02-10,91,320208017,2012-02-10,Brooklyn Nets,109,Detroit,92,1.184782608695652
2012-02-11,92,320210008,2012-02-11,Detroit,89,Brooklyn Nets,103,0.8640776699029126
2012-02-15,93,320211017,2012-02-15,Brooklyn Nets,100,San Antonio,105,0.9523809523809524
2012-02-16,94,320215017,2012-02-16,Brooklyn Nets,93,Memphis,88,1.056818181818182
2012-02-18,95,320216011,2012-02-18,Indiana,85,Brooklyn Nets,97,0.8762886597938144
2012-02-19,96,320218004,2012-02-19,Chicago,85,Brooklyn Nets,92,0.9239130434782608
2012-02-20,97,320219017,2012-02-20,Brooklyn Nets,92,Milwaukee,100,0.92
2012-02-22,98,320220018,2012-02-22,NY Knicks,91,Brooklyn Nets,108,0.8425925925925926
2012-02-28,99,320222017,2012-02-28,Brooklyn Nets,92,Orlando,93,0.989247311827957
2012-03-02,100,320228006,2012-03-02,Dallas,107,Brooklyn Nets,94,1.1382978723404256
2012-03-06,101,320304030,2012-03-06,Charlotte,108,Brooklyn Nets,78,1.3846153846153846
2012-03-07,102,320306014,2012-03-07,Miami,101,Brooklyn Nets,100,1.01
2012-03-09,103,320307017,2012-03-09,Brooklyn Nets,74,LA,83,0.891566265060241
2012-03-10,104,320309030,2012-03-10,Charlotte,106,Brooklyn Nets,112,0.9464285714285714
2012-03-12,105,320310017,2012-03-12,Brooklyn Nets,99,Houston,105,0.9428571428571428
2012-03-14,106,320312017,2012-03-14,Brooklyn Nets,98,Milwaukee,84,1.1666666666666667
2012-03-16,107,320314017,2012-03-16,Brooklyn Nets,86,Toronto,70,1.2285714285714286
2012-03-17,108,320316019,2012-03-17,Orlando,94,Brooklyn Nets,102,0.9215686274509804
2012-03-19,109,320317017,2012-03-19,Brooklyn Nets,100,New Orleans,105,0.9523809523809524
2012-03-21,110,320319017,2012-03-21,Brooklyn Nets,89,Cleveland,108,0.8240740740740741
2012-03-23,111,320321017,2012-03-23,Brooklyn Nets,93,Washington,84,1.1071428571428572
2012-03-24,112,320323001,2012-03-24,Atlanta,102,Brooklyn Nets,89,1.146067415730337
2012-03-26,113,320324017,2012-03-26,Brooklyn Nets,84,Charlotte,105,0.8
2012-03-28,114,320326017,2012-03-28,Brooklyn Nets,100,Utah,84,1.1904761904761905
2012-03-30,115,320328017,2012-03-30,Brooklyn Nets,100,Indiana,102,0.9803921568627452
2012-03-31,116,320330009,2012-03-31,Golden State,99,Brooklyn Nets,111,0.8918918918918919
2012-04-03,117,320331023,2012-04-03,Sacramento,91,Brooklyn Nets,87,1.0459770114942528
2012-04-04,118,320403013,2012-04-04,Los Angeles,101,Brooklyn Nets,88,1.1477272727272727
2012-04-06,119,320404022,2012-04-06,Portland,110,Brooklyn Nets,98,1.1224489795918366
2012-04-08,120,320406017,2012-04-08,Brooklyn Nets,122,Washington,117,1.0427350427350428
2012-04-10,121,320408017,2012-04-10,Brooklyn Nets,88,Cleveland,107,0.8224299065420559
2012-04-13,122,320410017,2012-04-13,Brooklyn Nets,89,Philadelphia,95,0.936842105263158
2012-04-14,123,320413020,2012-04-14,Philadelphia,82,Brooklyn Nets,94,0.8723404255319149
2012-04-18,124,320416017,2012-04-18,Brooklyn Nets,95,Miami,104,0.9134615384615384
2012-04-21,125,320418017,2012-04-21,Brooklyn Nets,106,NY Knicks,95,1.1157894736842104
2012-04-23,126,320421015,2012-04-23,Milwaukee,87,Brooklyn Nets,105,0.8285714285714286
2012-04-26,127,320423017,2012-04-26,Brooklyn Nets,98,Philadelphia,67,1.462686567164179
2012-12-25,128,320426028,2012-12-25,Toronto,106,Brooklyn Nets,104,1.0192307692307692
2012-12-29,129,311228009,2012-12-29,Golden State,99,New York Knicks,82,1.2073170731707317
2012-12-31,130,311229013,2012-12-31,Los Angeles,92,New York Knicks,114,0.8070175438596491
2012-01-02,131,311231023,2012-01-02,Sacramento,85,New York Knicks,90,0.9444444444444444
2012-01-04,132,320102018,2012-01-04,New York Knicks,110,Toronto,118,0.9322033898305084
2012-01-06,133,320104018,2012-01-06,New York Knicks,96,Charlotte,99,0.9696969696969696
2012-01-07,134,320106027,2012-01-07,Washington,80,New York Knicks,103,0.7766990291262136
2012-01-09,135,320107008,2012-01-09,Detroit,91,New York Knicks,87,1.0459770114942528
2012-01-11,136,320109018,2012-01-11,New York Knicks,85,Charlotte,79,1.0759493670886076
2012-01-12,137,320111018,2012-01-12,New York Knicks,94,Philadelphia,83,1.1325301204819278
2012-01-14,138,320112029,2012-01-14,Memphis,104,New York Knicks,92,1.1304347826086956
2012-01-16,139,320114025,2012-01-16,Oklahoma City,93,New York Knicks,102,0.9117647058823528
2012-01-18,140,320116018,2012-01-18,New York Knicks,88,Orlando,91,0.967032967032967
2012-01-20,141,320118018,2012-01-20,New York Knicks,86,Phoenix,100,0.86
2012-01-21,142,320120018,2012-01-21,New York Knicks,114,Milwaukee,119,0.9579831932773109
2012-01-24,143,320121018,2012-01-24,New York Knicks,78,Denver,111,0.7027027027027027
2012-01-25,144,320124030,2012-01-25,Charlotte,91,New York Knicks,81,1.1234567901234571
2012-01-27,145,320125005,2012-01-27,Cleveland,99,New York Knicks,89,1.1123595505617978
2012-01-28,146,320127014,2012-01-28,Miami,97,New York Knicks,84,1.1547619047619049
2012-01-31,147,320128010,2012-01-31,Houston,113,New York Knicks,86,1.313953488372093
2012-02-02,148,320131018,2012-02-02,New York Knicks,102,Detroit,105,0.9714285714285714
2012-02-03,149,320202018,2012-02-03,New York Knicks,91,Chicago,89,1.0224719101123596
2012-02-08,150,320206018,2012-02-08,New York Knicks,93,Utah,107,0.8691588785046729
2012-02-10,151,320208027,2012-02-10,Washington,92,New York Knicks,85,1.0823529411764703
2012-02-11,152,320210018,2012-02-11,New York Knicks,98,Los Angeles,100,0.98
2012-02-14,153,320211016,2012-02-14,Minnesota,87,New York Knicks,90,0.9666666666666668
2012-02-15,154,320214028,2012-02-15,Toronto,100,New York Knicks,85,1.1764705882352942
2012-02-17,155,320215018,2012-02-17,New York Knicks,85,Sacramento,89,0.9550561797752808
2012-02-19,156,320217018,2012-02-19,New York Knicks,104,New Orleans,97,1.0721649484536082
2012-02-20,157,320219018,2012-02-20,New York Knicks,92,Dallas,100,0.92
2012-02-23,158,320222018,2012-02-23,New York Knicks,102,Atlanta,88,1.1590909090909092
2012-03-04,159,320223014,2012-03-04,Miami,115,New York Knicks,111,1.036036036036036
2012-03-06,160,320229018,2012-03-06,New York Knicks,95,Cleveland,85,1.1176470588235294
2012-03-09,161,320306006,2012-03-09,Dallas,119,New York Knicks,114,1.043859649122807
2012-03-11,162,320307024,2012-03-11,San Antonio,94,New York Knicks,106,0.8867924528301887
2012-03-12,163,320309015,2012-03-12,Milwaukee,104,New York Knicks,99,1.0505050505050506
2012-03-14,164,320311018,2012-03-14,New York Knicks,121,Philadelphia,79,1.5316455696202531
2012-03-16,165,320312004,2012-03-16,Chicago,115,New York Knicks,100,1.15
2012-03-17,166,320314018,2012-03-17,New York Knicks,88,Portland,102,0.8627450980392157
2012-03-20,167,320316018,2012-03-20,New York Knicks,106,Indiana,87,1.2183908045977012
2012-03-21,168,320317011,2012-03-21,Indiana,79,New York Knicks,82,0.9634146341463414
2012-03-23,169,320320018,2012-03-23,New York Knicks,96,Toronto,79,1.2151898734177216
2012-03-24,170,320321020,2012-03-24,Philadelphia,101,New York Knicks,79,1.2784810126582278
2012-03-26,171,320323028,2012-03-26,Toronto,89,New York Knicks,80,1.1125
2012-03-28,172,320324018,2012-03-28,New York Knicks,108,Detroit,86,1.255813953488372
2012-03-30,173,320326018,2012-03-30,New York Knicks,100,Milwaukee,90,1.1111111111111112
2012-03-31,174,320328018,2012-03-31,New York Knicks,91,Orlando,75,1.2133333333333334
2012-04-03,175,320330001,2012-04-03,Atlanta,112,New York Knicks,104,1.0769230769230769
2012-04-05,176,320331018,2012-04-05,New York Knicks,80,Cleveland,96,0.8333333333333334
2012-04-08,177,320403011,2012-04-08,Indiana,100,New York Knicks,99,1.0101010101010102
2012-04-10,178,320405019,2012-04-10,Orlando,98,New York Knicks,86,1.1395348837209305
2012-04-11,179,320408018,2012-04-11,New York Knicks,107,Chicago,111,0.9639639639639641
2012-04-13,180,320410004,2012-04-13,Chicago,103,New York Knicks,65,1.5846153846153843
2012-04-15,181,320411015,2012-04-15,Milwaukee,85,New York Knicks,93,0.913978494623656
2012-04-17,182,320413018,2012-04-17,New York Knicks,118,Washington,110,1.0727272727272728
2012-04-18,183,320415018,2012-04-18,New York Knicks,95,Miami,104,0.9134615384615384
2012-04-25,184,320420005,2012-04-25,Cleveland,99,New York Knicks,93,1.064516129032258
2012-04-26,185,320422001,2012-04-26,Atlanta,84,New York Knicks,104,0.8076923076923077
2012-12-26,186,320425018,2012-12-26,New York Knicks,107,LA,103,1.0388349514563109
2012-12-28,187,320426030,2012-12-28,Charlotte,83,New York Knicks,103,0.8058252427184466
2012-12-30,188,311226022,2012-12-30,Portland,102,Philadelphia 76ers,99,1.0303030303030305
2012-12-31,189,311228021,2012-12-31,Phoenix,79,Philadelphia 76ers,107,0.7383177570093458
2012-01-04,190,311230026,2012-01-04,Utah,93,Philadelphia 76ers,101,0.9207920792079208
2012-01-06,191,311231009,2012-01-06,Golden State,96,Philadelphia 76ers,73,1.3150684931506849
2012-01-07,192,320104003,2012-01-07,New Orleans,97,Philadelphia 76ers,62,1.564516129032258
2012-01-09,193,320106020,2012-01-09,Philadelphia 76ers,96,Detroit,86,1.1162790697674418
2012-01-10,194,320107020,2012-01-10,Philadelphia 76ers,112,Toronto,85,1.3176470588235294
2012-01-11,195,320109020,2012-01-11,Philadelphia 76ers,85,Indiana,79,1.0759493670886076
2012-01-13,196,320110020,2012-01-13,Philadelphia 76ers,120,Sacramento,89,1.348314606741573
2012-01-16,197,320113020,2012-01-16,Philadelphia 76ers,94,Washington,82,1.146341463414634
2012-01-18,198,320114027,2012-01-18,Washington,104,Philadelphia 76ers,108,0.9629629629629628
2012-01-20,199,320116020,2012-01-20,Philadelphia 76ers,90,Milwaukee,76,1.1842105263157894
2012-01-21,200,320118020,2012-01-21,Philadelphia 76ers,113,Denver,92,1.2282608695652173
2012-01-23,201,320120020,2012-01-23,Philadelphia 76ers,103,Atlanta,83,1.2409638554216869
2012-01-25,202,320121014,2012-01-25,Miami,90,Philadelphia 76ers,97,0.9278350515463918
2012-01-27,203,320123020,2012-01-27,Philadelphia 76ers,89,Washington,72,1.2361111111111112
2012-01-30,204,320127020,2012-01-30,Philadelphia 76ers,74,Charlotte,69,1.072463768115942
2012-02-01,205,320128020,2012-02-01,Philadelphia 76ers,98,Detroit,82,1.195121951219512
2012-02-03,206,320130020,2012-02-03,Philadelphia 76ers,79,Orlando,99,0.797979797979798
2012-02-04,207,320201020,2012-02-04,Philadelphia 76ers,87,Chicago,98,0.8877551020408163
2012-02-06,208,320203020,2012-02-06,Philadelphia 76ers,95,Miami,90,1.0555555555555556
2012-02-08,209,320204001,2012-02-08,Atlanta,90,Philadelphia 76ers,100,0.9
2012-02-10,210,320206020,2012-02-10,Philadelphia 76ers,77,Los Angeles,78,0.9871794871794872
2012-02-11,211,320208020,2012-02-11,Philadelphia 76ers,84,San Antonio,99,0.8484848484848485
2012-02-13,212,320210020,2012-02-13,Philadelphia 76ers,89,LA,98,0.9081632653061223
2012-02-15,213,320211005,2012-02-15,Cleveland,103,Philadelphia 76ers,87,1.1839080459770115
2012-02-17,214,320213030,2012-02-17,Charlotte,75,Philadelphia 76ers,82,0.9146341463414634
2012-02-19,215,320215019,2012-02-19,Orlando,92,Philadelphia 76ers,91,1.010989010989011
2012-02-21,216,320217020,2012-02-21,Philadelphia 76ers,89,Dallas,76,1.1710526315789471
2012-02-22,217,320219016,2012-02-22,Minnesota,93,Philadelphia 76ers,87,1.0689655172413792
2012-02-28,218,320221029,2012-02-28,Memphis,68,Philadelphia 76ers,97,0.7010309278350515
2012-03-02,219,320222010,2012-03-02,Houston,105,Philadelphia 76ers,83,1.2650602409638554
2012-03-04,220,320228008,2012-03-04,Detroit,91,Philadelphia 76ers,96,0.9479166666666666
2012-03-05,221,320229020,2012-03-05,Philadelphia 76ers,97,Oklahoma City,93,1.043010752688172
2012-03-07,222,320302020,2012-03-07,Philadelphia 76ers,103,Golden State,71,1.4507042253521127
2012-03-09,223,320304020,2012-03-09,Philadelphia 76ers,104,Chicago,91,1.1428571428571428
2012-03-11,224,320305015,2012-03-11,Milwaukee,94,Philadelphia 76ers,106,0.8867924528301887
2012-03-16,225,320309020,2012-03-16,Philadelphia 76ers,78,Utah,84,0.9285714285714286
2012-03-19,226,320314011,2012-03-19,Indiana,80,Philadelphia 76ers,105,0.7619047619047619
2012-03-21,227,320316020,2012-03-21,Philadelphia 76ers,79,Miami,82,0.9634146341463414
2012-03-23,228,320317004,2012-03-23,Chicago,99,Philadelphia 76ers,86,1.1511627906976745
2012-03-25,229,320319030,2012-03-25,Charlotte,93,Philadelphia 76ers,76,1.2236842105263157
2012-03-31,230,320325024,2012-03-31,San Antonio,95,Philadelphia 76ers,90,1.0555555555555556
2012-04-03,231,320327020,2012-04-03,Philadelphia 76ers,99,Cleveland,93,1.064516129032258
2012-04-04,232,320330027,2012-04-04,Washington,78,Philadelphia 76ers,99,0.7878787878787878
2012-04-07,233,320331020,2012-04-07,Philadelphia 76ers,82,Atlanta,88,0.9318181818181818
2012-04-08,234,320403014,2012-04-08,Miami,103,Philadelphia 76ers,79,1.3037974683544304
2012-04-10,235,320404020,2012-04-10,Philadelphia 76ers,88,Toronto,107,0.8224299065420559
2012-04-11,236,320407020,2012-04-11,Philadelphia 76ers,75,Orlando,93,0.8064516129032258
2012-04-17,237,320411028,2012-04-17,Toronto,97,Philadelphia 76ers,102,0.9509803921568628
2012-04-21,238,320416019,2012-04-21,Orlando,106,Philadelphia 76ers,109,0.9724770642201837
2012-04-23,239,320417020,2012-04-23,Philadelphia 76ers,87,Indiana,105,0.8285714285714286
2012-04-25,240,320418005,2012-04-25,Cleveland,85,Philadelphia 76ers,90,0.9444444444444444
2012-04-26,241,320421011,2012-04-26,Indiana,108,Philadelphia 76ers,86,1.255813953488372
2012-12-28,242,320425015,2012-12-28,Milwaukee,85,Philadelphia 76ers,90,0.9444444444444444
2012-12-30,243,320426008,2012-12-30,Detroit,99,Philadelphia 76ers,86,1.1511627906976745
2012-01-01,244,311226005,2012-01-01,Cleveland,102,Toronto Raptors,96,1.0625
2012-01-02,245,311228028,2012-01-02,Toronto Raptors,85,Indiana,90,0.9444444444444444
2012-01-04,246,311230006,2012-01-04,Dallas,92,Toronto Raptors,77,1.1948051948051948
2012-01-06,247,320101019,2012-01-06,Orlando,85,Toronto Raptors,97,0.8762886597938144
2012-01-09,248,320104028,2012-01-09,Toronto Raptors,97,Cleveland,87,1.1149425287356325
