id	date	home_team	home_team_score	visit_team	visit_team_score
400900082	2017-01-22	Orlando	98	Golden State Warriors	118
400900089	2017-01-23	Miami	105	Golden State Warriors	102
400900108	2017-01-25	Charlotte	103	Golden State Warriors	113
400900128	2017-01-28	Golden State Warriors	144	LA	98
400900139	2017-01-29	Portland	111	Golden State Warriors	113
400899435	2017-02-01	Golden State Warriors	126	Charlotte	111
400899472	2017-02-02	LA	120	Golden State Warriors	133
400900169	2017-02-04	Sacramento	109	Golden State Warriors	106
400900197	2017-02-08	Golden State Warriors	123	Chicago	92
400900208	2017-02-10	Memphis	107	Golden State Warriors	122
400900218	2017-02-11	Oklahoma City	114	Golden State Warriors	130
400900232	2017-02-13	Denver	132	Golden State Warriors	110
400900253	2017-02-15	Golden State Warriors	109	Sacramento	86
400900260	2017-02-23	Golden State Warriors	123	LA	113
400900295	2017-02-28	Washington	112	Golden State Warriors	108
400900301	2017-03-02	Chicago	94	Golden State Warriors	87
400900332	2017-03-06	Atlanta	111	Golden State Warriors	119
400900363	2017-03-10	Minnesota	103	Golden State Warriors	102
400900375	2017-03-11	San Antonio	107	Golden State Warriors	85
400900414	2017-03-16	Golden State Warriors	122	Orlando	92
400900430	2017-03-18	Golden State Warriors	117	Milwaukee	92
400900444	2017-03-20	Oklahoma City	95	Golden State Warriors	111
400900450	2017-03-21	Dallas	87	Golden State Warriors	112
400900476	2017-03-24	Golden State Warriors	114	Sacramento	100
400900489	2017-03-26	Golden State Warriors	106	Memphis	94
400900503	2017-03-28	Houston	106	Golden State Warriors	113
400900513	2017-03-29	San Antonio	98	Golden State Warriors	110
400900531	2017-03-31	Golden State Warriors	107	Houston	98
400899474	2017-04-02	Golden State Warriors	139	Washington	115
400900540	2017-04-04	Golden State Warriors	121	Minnesota	107
400900549	2017-04-05	Phoenix	111	Golden State Warriors	120
400900573	2017-04-08	Golden State Warriors	123	New Orleans	101
400900589	2017-04-10	Golden State Warriors	99	Utah	105
400900607	2017-04-12	Golden State Warriors	109	Los Angeles	94
400899426	2017-10-27	Portland	106	LA Clippers	114
400899485	2017-10-30	LA Clippers	88	Utah	75
400899495	2017-10-31	LA Clippers	116	Phoenix	98
400899514	2017-11-02	LA Clippers	83	Oklahoma City	85
400899524	2017-11-04	Memphis	88	LA Clippers	99
400899536	2017-11-05	San Antonio	92	LA Clippers	116
400899548	2017-11-07	LA Clippers	114	Detroit	82
400899565	2017-11-09	LA Clippers	111	Portland	80
400899576	2017-11-11	Oklahoma City	108	LA Clippers	110
400899585	2017-11-12	Minnesota	105	LA Clippers	119
400899617	2017-11-16	LA Clippers	107	Memphis	111
400899633	2017-11-18	Sacramento	115	LA Clippers	121
400899642	2017-11-19	LA Clippers	102	Chicago	95
400899670	2017-11-23	Dallas	104	LA Clippers	124
400899680	2017-11-25	Detroit	108	LA Clippers	97
400899699	2017-11-27	Indiana	91	LA Clippers	70
400899395	2017-12-01	Cleveland	94	LA Clippers	113
400899729	2017-12-02	New Orleans	96	LA Clippers	114
400899745	2017-12-04	LA Clippers	102	Indiana	111
400899797	2017-12-10	LA Clippers	133	New Orleans	105
400899808	2017-12-12	LA Clippers	121	Portland	120
400899818	2017-12-14	Orlando	108	LA Clippers	113
400899839	2017-12-16	Miami	98	LA Clippers	102
400899848	2017-12-18	Washington	117	LA Clippers	110
400899868	2017-12-20	LA Clippers	119	Denver	102
400899883	2017-12-22	LA Clippers	106	San Antonio	101
400899897	2017-12-23	LA Clippers	88	Dallas	90
400899902	2017-12-25	Los Angeles	111	LA Clippers	102
400899912	2017-12-26	LA Clippers	102	Denver	106
400899923	2017-12-28	New Orleans	102	LA Clippers	98
400899938	2017-12-30	Houston	140	LA Clippers	116
400899949	2017-12-31	Oklahoma City	114	LA Clippers	88
400899418	2017-01-02	LA Clippers	109	Phoenix	98
400899954	2017-01-04	LA Clippers	115	Memphis	106
400899972	2017-01-06	Sacramento	98	LA Clippers	106
400899982	2017-01-08	LA Clippers	98	Miami	86
400900005	2017-01-11	LA Clippers	105	Orlando	96
400900022	2017-01-14	LA Clippers	113	Los Angeles	97
400900042	2017-01-16	LA Clippers	120	Oklahoma City	98
400900061	2017-01-19	LA Clippers	101	Minnesota	104
400900079	2017-01-21	Denver	123	LA Clippers	98
400900088	2017-01-23	Atlanta	105	LA Clippers	115
400899430	2017-02-01	Phoenix	114	LA Clippers	124
400900213	2017-02-11	Charlotte	102	LA Clippers	107
400900233	2017-02-13	Utah	72	LA Clippers	88
400900252	2017-02-15	LA Clippers	99	Atlanta	84
400900271	2017-02-24	LA Clippers	97	San Antonio	105
400900287	2017-02-26	LA Clippers	124	Charlotte	121
400899445	2017-03-01	LA Clippers	103	Houston	122
400900307	2017-03-03	Milwaukee	112	LA Clippers	101
400900317	2017-03-04	Chicago	91	LA Clippers	101
400900350	2017-03-08	Minnesota	107	LA Clippers	91
400900356	2017-03-09	Memphis	98	LA Clippers	114
400900391	2017-03-13	Utah	114	LA Clippers	108
400900408	2017-03-15	LA Clippers	96	Milwaukee	97
400900413	2017-03-16	Denver	129	LA Clippers	114
400900426	2017-03-18	LA Clippers	108	Cleveland	78
400900453	2017-03-21	Los Angeles	109	LA Clippers	133
400900464	2017-03-23	Dallas	97	LA Clippers	95
400900477	2017-03-25	LA Clippers	108	Utah	95
400900484	2017-03-26	LA Clippers	97	Sacramento	98
400900514	2017-03-29	LA Clippers	133	Washington	124
400900519	2017-03-30	Phoenix	118	LA Clippers	124
400899368	2017-04-01	LA Clippers	115	Los Angeles	104
400900550	2017-04-05	LA Clippers	112	Dallas	101
400900571	2017-04-08	San Antonio	87	LA Clippers	98
400900588	2017-04-10	LA Clippers	125	Houston	96
400900606	2017-04-12	LA Clippers	115	Sacramento	95
400899415	2017-10-26	Los Angeles Lakers	120	Houston	114
400899458	2017-10-28	Utah	96	Los Angeles Lakers	89
400899490	2017-10-30	Oklahoma City	113	Los Angeles Lakers	96
400899498	2017-11-01	Indiana	115	Los Angeles Lakers	108
400899509	2017-11-02	Atlanta	116	Los Angeles Lakers	123
400899542	2017-11-06	Los Angeles Lakers	119	Phoenix	108
400899554	2017-11-08	Los Angeles Lakers	97	Dallas	109
400899570	2017-11-10	Sacramento	91	Los Angeles Lakers	101
400899579	2017-11-12	New Orleans	99	Los Angeles Lakers	126
400899592	2017-11-13	Minnesota	125	Los Angeles Lakers	99
400899632	2017-11-18	Los Angeles Lakers	107	San Antonio	116
400899648	2017-11-20	Los Angeles Lakers	110	Chicago	118
400899661	2017-11-22	Los Angeles Lakers	111	Oklahoma City	109
400899702	2017-11-27	Los Angeles Lakers	109	Atlanta	94
400899713	2017-11-29	New Orleans	105	Los Angeles Lakers	88
400899719	2017-11-30	Chicago	90	Los Angeles Lakers	96
400899737	2017-12-03	Memphis	103	Los Angeles Lakers	100
400899755	2017-12-05	Los Angeles Lakers	101	Utah	107
400899768	2017-12-07	Houston	134	Los Angeles Lakers	95
400899786	2017-12-09	Los Angeles Lakers	115	Phoenix	119
400899809	2017-12-12	Sacramento	116	Los Angeles Lakers	92
400899844	2017-12-17	Cleveland	119	Los Angeles Lakers	108
400899861	2017-12-20	Charlotte	117	Los Angeles Lakers	113
400899881	2017-12-22	Miami	115	Los Angeles Lakers	107
400899885	2017-12-23	Orlando	109	Los Angeles Lakers	90
400899917	2017-12-27	Los Angeles Lakers	100	Utah	102
400899933	2017-12-29	Los Angeles Lakers	89	Dallas	101
400899453	2017-01-03	Los Angeles Lakers	116	Memphis	102
400899963	2017-01-05	Portland	118	Los Angeles Lakers	109
400899970	2017-01-06	Los Angeles Lakers	127	Miami	100
400899988	2017-01-08	Los Angeles Lakers	111	Orlando	95
400899998	2017-01-10	Los Angeles Lakers	87	Portland	108
400900009	2017-01-12	San Antonio	134	Los Angeles Lakers	94
400900033	2017-01-15	Los Angeles Lakers	97	Detroit	102
400900047	2017-01-17	Los Angeles Lakers	121	Denver	127
400900070	2017-01-20	Los Angeles Lakers	108	Indiana	95
400900083	2017-01-22	Dallas	122	Los Angeles Lakers	73
400900110	2017-01-25	Portland	105	Los Angeles Lakers	98
400900114	2017-01-26	Utah	96	Los Angeles Lakers	88
400900150	2017-01-31	Los Angeles Lakers	120	Denver	116
400899446	2017-02-02	Washington	116	Los Angeles Lakers	108
400900191	2017-02-08	Detroit	121	Los Angeles Lakers	102
400900207	2017-02-10	Milwaukee	114	Los Angeles Lakers	122
400900239	2017-02-14	Los Angeles Lakers	96	Sacramento	97
400900250	2017-02-15	Phoenix	137	Los Angeles Lakers	101
400900267	2017-02-24	Oklahoma City	110	Los Angeles Lakers	93
400900280	2017-02-26	Los Angeles Lakers	98	San Antonio	119
400900300	2017-02-28	Los Angeles Lakers	104	Charlotte	109
400900328	2017-03-05	Los Angeles Lakers	97	New Orleans	105
400900342	2017-03-07	Dallas	122	Los Angeles Lakers	111
400900359	2017-03-09	Phoenix	110	Los Angeles Lakers	122
400900393	2017-03-13	Denver	129	Los Angeles Lakers	101
400900405	2017-03-15	Houston	139	Los Angeles Lakers	100
400900422	2017-03-17	Los Angeles Lakers	103	Milwaukee	107
400900438	2017-03-19	Los Angeles Lakers	120	Cleveland	125
400900475	2017-03-24	Los Angeles Lakers	130	Minnesota	119
400900491	2017-03-26	Los Angeles Lakers	81	Portland	97
400900505	2017-03-28	Los Angeles Lakers	108	Washington	119
400900518	2017-03-30	Minnesota	119	Los Angeles Lakers	104
400899408	2017-04-02	Los Angeles Lakers	108	Memphis	103
400900548	2017-04-05	San Antonio	95	Los Angeles Lakers	102
400900565	2017-04-07	Los Angeles Lakers	98	Sacramento	94
400900580	2017-04-09	Los Angeles Lakers	110	Minnesota	109
400900593	2017-04-11	Los Angeles Lakers	108	New Orleans	96
400899412	2017-10-26	Phoenix Suns	94	Sacramento	113
400899455	2017-10-28	Oklahoma City	113	Phoenix Suns	110
400899513	2017-11-02	Phoenix Suns	118	Portland	115
400899525	2017-11-04	New Orleans	111	Phoenix Suns	112
400899553	2017-11-08	Portland	124	Phoenix Suns	121
400899563	2017-11-09	Phoenix Suns	107	Detroit	100
400899616	2017-11-16	Denver	120	Phoenix Suns	104
400899626	2017-11-18	Indiana	96	Phoenix Suns	116
400899650	2017-11-21	Washington	106	Phoenix Suns	101
400899664	2017-11-23	Orlando	87	Phoenix Suns	92
400899686	2017-11-25	Phoenix Suns	85	Minnesota	98
400899696	2017-11-27	Phoenix Suns	114	Denver	120
400899724	2017-11-30	Phoenix Suns	109	Atlanta	107
400899762	2017-12-06	Utah	112	Phoenix Suns	105
400899771	2017-12-07	Phoenix Suns	94	Indiana	109
400899801	2017-12-11	Phoenix Suns	119	New Orleans	120
400899829	2017-12-15	Phoenix Suns	92	San Antonio	107
400899841	2017-12-17	Oklahoma City	114	Phoenix Suns	101
400899858	2017-12-19	Minnesota	115	Phoenix Suns	108
400899877	2017-12-21	Phoenix Suns	111	Houston	125
400899909	2017-12-26	Houston	131	Phoenix Suns	115
400899924	2017-12-28	San Antonio	119	Phoenix Suns	98
400899948	2017-12-31	Utah	91	Phoenix Suns	86
400899451	2017-01-03	Phoenix Suns	99	Miami	90
400899962	2017-01-05	Dallas	95	Phoenix Suns	102
400899986	2017-01-08	Phoenix Suns	116	Cleveland	120
400900012	2017-01-12	Phoenix Suns	108	Dallas	113
400900026	2017-01-14	Phoenix Suns	108	San Antonio	105
400900041	2017-01-16	Phoenix Suns	101	Utah	106
400900057	2017-01-19	Cleveland	118	Phoenix Suns	103
400900100	2017-01-24	Phoenix Suns	111	Minnesota	112
400900113	2017-01-26	Denver	127	Phoenix Suns	120
400900130	2017-01-28	Phoenix Suns	112	Denver	123
400900144	2017-01-30	Phoenix Suns	96	Memphis	115
400900158	2017-02-03	Sacramento	103	Phoenix Suns	105
400900166	2017-02-04	Phoenix Suns	112	Milwaukee	137
400900179	2017-02-06	New Orleans	111	Phoenix Suns	106
400900193	2017-02-08	Memphis	110	Phoenix Suns	91
400900212	2017-02-10	Phoenix Suns	115	Chicago	97
400900217	2017-02-11	Houston	133	Phoenix Suns	102
400900234	2017-02-13	Phoenix Suns	108	New Orleans	110
400900265	2017-02-24	Chicago	128	Phoenix Suns	121
400900281	2017-02-26	Milwaukee	100	Phoenix Suns	96
400900298	2017-02-28	Memphis	130	Phoenix Suns	112
400900302	2017-03-02	Phoenix Suns	120	Charlotte	103
400900311	2017-03-03	Phoenix Suns	118	Oklahoma City	111
400900343	2017-03-07	Phoenix Suns	127	Washington	131
400900377	2017-03-11	Dallas	98	Phoenix Suns	100
400900383	2017-03-12	Phoenix Suns	101	Portland	110
400900407	2017-03-15	Phoenix Suns	101	Sacramento	107
400900421	2017-03-17	Phoenix Suns	103	Orlando	109
400900433	2017-03-19	Detroit	112	Phoenix Suns	95
400900448	2017-03-21	Miami	112	Phoenix Suns	97
400900482	2017-03-26	Charlotte	120	Phoenix Suns	106
400900501	2017-03-28	Atlanta	95	Phoenix Suns	91
400899401	2017-04-01	Portland	130	Phoenix Suns	117
400899475	2017-04-02	Phoenix Suns	116	Houston	123
400900564	2017-04-07	Phoenix Suns	120	Oklahoma City	99
400900577	2017-04-09	Phoenix Suns	124	Dallas	111
400900594	2017-04-11	Sacramento	129	Phoenix Suns	104
400899424	2017-10-27	Sacramento Kings	94	San Antonio	102
400899484	2017-10-29	Sacramento Kings	106	Minnesota	103
400899494	2017-10-31	Atlanta	106	Sacramento Kings	95
400899499	2017-11-01	Miami	108	Sacramento Kings	96
400899515	2017-11-03	Orlando	102	Sacramento Kings	94
400899535	2017-11-05	Milwaukee	117	Sacramento Kings	91
400899555	2017-11-08	Sacramento Kings	102	New Orleans	94
400899578	2017-11-11	Portland	122	Sacramento Kings	120
400899618	2017-11-16	Sacramento Kings	105	San Antonio	110
400899674	2017-11-23	Sacramento Kings	116	Oklahoma City	101
400899689	2017-11-25	Sacramento Kings	104	Houston	117
400899703	2017-11-28	Washington	101	Sacramento Kings	95
400899770	2017-12-07	Dallas	89	Sacramento Kings	120
400899796	2017-12-10	Utah	104	Sacramento Kings	84
400899822	2017-12-14	Houston	132	Sacramento Kings	98
400899836	2017-12-16	Memphis	92	Sacramento Kings	96
400899853	2017-12-18	Dallas	99	Sacramento Kings	79
400899870	2017-12-20	Sacramento Kings	126	Portland	121
400899876	2017-12-21	Utah	93	Sacramento Kings	94
400899892	2017-12-23	Minnesota	105	Sacramento Kings	109
400899926	2017-12-28	Portland	102	Sacramento Kings	89
400899944	2017-12-31	Sacramento Kings	98	Memphis	112
400899450	2017-01-03	Denver	113	Sacramento Kings	120
400899956	2017-01-04	Sacramento Kings	102	Miami	107
400900000	2017-01-10	Sacramento Kings	100	Detroit	94
400900020	2017-01-13	Sacramento Kings	108	Cleveland	120
400900031	2017-01-15	Sacramento Kings	118	Oklahoma City	122
400900056	2017-01-18	Sacramento Kings	100	Indiana	106
400900065	2017-01-20	Memphis	107	Sacramento Kings	91
400900081	2017-01-21	Chicago	102	Sacramento Kings	99
400900090	2017-01-23	Detroit	104	Sacramento Kings	109
400900101	2017-01-25	Cleveland	112	Sacramento Kings	116
400900117	2017-01-27	Indiana	115	Sacramento Kings	111
400900125	2017-01-28	Charlotte	106	Sacramento Kings	109
400900147	2017-01-31	Houston	105	Sacramento Kings	83
400900183	2017-02-06	Sacramento Kings	107	Chicago	112
400900211	2017-02-10	Sacramento Kings	108	Atlanta	107
400900224	2017-02-12	Sacramento Kings	105	New Orleans	99
400900261	2017-02-23	Sacramento Kings	116	Denver	100
400900272	2017-02-25	Sacramento Kings	85	Charlotte	99
400900294	2017-02-27	Sacramento Kings	88	Minnesota	102
400900326	2017-03-05	Sacramento Kings	109	Utah	110
400900338	2017-03-06	Denver	108	Sacramento Kings	96
400900352	2017-03-08	San Antonio	114	Sacramento Kings	104
400900367	2017-03-10	Sacramento Kings	122	Washington	130
400900379	2017-03-11	Sacramento Kings	92	Denver	105
400900392	2017-03-13	Sacramento Kings	120	Orlando	115
400900423	2017-03-18	Oklahoma City	110	Sacramento Kings	94
400900437	2017-03-19	San Antonio	118	Sacramento Kings	102
400900460	2017-03-22	Sacramento Kings	98	Milwaukee	116
400900496	2017-03-27	Sacramento Kings	91	Memphis	90
400900515	2017-03-29	Sacramento Kings	82	Utah	112
400900527	2017-03-31	New Orleans	117	Sacramento Kings	89
400899399	2017-04-01	Minnesota	117	Sacramento Kings	123
400900541	2017-04-04	Sacramento Kings	98	Dallas	87
400900578	2017-04-09	Sacramento Kings	128	Houston	135
400899480	2017-10-29	Chicago Bulls	118	Indiana	101
400899533	2017-11-05	Indiana	111	Chicago Bulls	94
400899546	2017-11-07	Chicago Bulls	112	Orlando	80
400899561	2017-11-09	Atlanta	115	Chicago Bulls	107
400899568	2017-11-10	Miami	95	Chicago Bulls	98
400899583	2017-11-12	Chicago Bulls	106	Washington	95
400899606	2017-11-15	Portland	88	Chicago Bulls	113
400899623	2017-11-17	Utah	77	Chicago Bulls	85
400899660	2017-11-22	Denver	110	Chicago Bulls	107
400899728	2017-12-02	Chicago Bulls	111	Cleveland	105
400899738	2017-12-03	Dallas	107	Chicago Bulls	82
400899750	2017-12-05	Chicago Bulls	110	Portland	112
400899759	2017-12-06	Detroit	102	Chicago Bulls	91
400899778	2017-12-08	Chicago Bulls	95	San Antonio	91
400899792	2017-12-10	Chicago Bulls	105	Miami	100
400899812	2017-12-13	Chicago Bulls	94	Minnesota	99
400899826	2017-12-15	Milwaukee	108	Chicago Bulls	97
400899835	2017-12-16	Chicago Bulls	69	Milwaukee	95
400899856	2017-12-19	Chicago Bulls	113	Detroit	82
400899874	2017-12-21	Chicago Bulls	97	Washington	107
400899884	2017-12-23	Charlotte	103	Chicago Bulls	91
400899900	2017-12-25	San Antonio	119	Chicago Bulls	100
400899907	2017-12-26	Chicago Bulls	90	Indiana	85
400899934	2017-12-30	Indiana	111	Chicago Bulls	101
400899945	2017-12-31	Chicago Bulls	96	Milwaukee	116
400899416	2017-01-02	Chicago Bulls	118	Charlotte	111
400899953	2017-01-04	Cleveland	94	Chicago Bulls	106
400899990	2017-01-09	Chicago Bulls	94	Oklahoma City	109
400899992	2017-01-10	Washington	101	Chicago Bulls	99
400900023	2017-01-14	Chicago Bulls	107	New Orleans	99
400900032	2017-01-15	Memphis	104	Chicago Bulls	108
400900045	2017-01-17	Chicago Bulls	98	Dallas	99
400900068	2017-01-20	Atlanta	102	Chicago Bulls	93
400900098	2017-01-24	Orlando	92	Chicago Bulls	100
400900104	2017-01-25	Chicago Bulls	114	Atlanta	119
400900121	2017-01-27	Chicago Bulls	88	Miami	100
400899433	2017-02-01	Oklahoma City	100	Chicago Bulls	128
400900154	2017-02-03	Houston	121	Chicago Bulls	117
400900221	2017-02-12	Minnesota	117	Chicago Bulls	89
400900277	2017-02-25	Cleveland	99	Chicago Bulls	117
400900297	2017-02-28	Chicago Bulls	107	Denver	125
400900333	2017-03-06	Detroit	109	Chicago Bulls	95
400900344	2017-03-08	Orlando	98	Chicago Bulls	91
400900361	2017-03-10	Chicago Bulls	94	Houston	115
400900386	2017-03-13	Charlotte	109	Chicago Bulls	115
400900404	2017-03-15	Chicago Bulls	91	Memphis	98
400900416	2017-03-17	Washington	112	Chicago Bulls	107
400900427	2017-03-18	Chicago Bulls	95	Utah	86
400900456	2017-03-22	Chicago Bulls	117	Detroit	95
400900485	2017-03-26	Milwaukee	94	Chicago Bulls	109
400900517	2017-03-30	Chicago Bulls	99	Cleveland	93
400899390	2017-04-01	Chicago Bulls	106	Atlanta	104
400899439	2017-04-02	New Orleans	110	Chicago Bulls	117
400900584	2017-04-10	Chicago Bulls	122	Orlando	75
400899479	2017-10-29	Cleveland Cavaliers	105	Orlando	99
400899497	2017-11-01	Cleveland Cavaliers	128	Houston	120
400899550	2017-11-08	Cleveland Cavaliers	106	Atlanta	110
400899572	2017-11-11	Washington	94	Cleveland Cavaliers	105
400899590	2017-11-13	Cleveland Cavaliers	100	Charlotte	93
400899610	2017-11-16	Indiana	103	Cleveland Cavaliers	93
400899625	2017-11-18	Cleveland Cavaliers	104	Detroit	81
400899665	2017-11-23	Cleveland Cavaliers	137	Portland	125
400899677	2017-11-25	Cleveland Cavaliers	128	Dallas	90
400899712	2017-11-29	Milwaukee	118	Cleveland Cavaliers	101
400899780	2017-12-09	Cleveland Cavaliers	114	Miami	84
400899791	2017-12-10	Cleveland Cavaliers	116	Charlotte	105
400899810	2017-12-13	Cleveland Cavaliers	103	Memphis	86
400899821	2017-12-14	Memphis	93	Cleveland Cavaliers	85
400899865	2017-12-20	Milwaukee	108	Cleveland Cavaliers	114
400899871	2017-12-21	Cleveland Cavaliers	113	Milwaukee	102
400899906	2017-12-26	Detroit	106	Cleveland Cavaliers	90
400899947	2017-12-31	Charlotte	109	Cleveland Cavaliers	121
400899411	2017-01-02	Cleveland Cavaliers	90	New Orleans	82
400899997	2017-01-10	Utah	100	Cleveland Cavaliers	92
400900006	2017-01-11	Portland	102	Cleveland Cavaliers	86
400900078	2017-01-21	Cleveland Cavaliers	115	San Antonio	118
400900092	2017-01-23	New Orleans	124	Cleveland Cavaliers	122
400900133	2017-01-29	Cleveland Cavaliers	107	Oklahoma City	91
400900143	2017-01-30	Dallas	104	Cleveland Cavaliers	97
400899369	2017-02-01	Cleveland Cavaliers	125	Minnesota	97
400900174	2017-02-06	Washington	135	Cleveland Cavaliers	140
400900188	2017-02-08	Indiana	117	Cleveland Cavaliers	132
400900201	2017-02-09	Oklahoma City	118	Cleveland Cavaliers	109
400900216	2017-02-11	Cleveland Cavaliers	125	Denver	109
400900237	2017-02-14	Minnesota	108	Cleveland Cavaliers	116
400900241	2017-02-15	Cleveland Cavaliers	113	Indiana	104
400900290	2017-02-27	Cleveland Cavaliers	102	Milwaukee	95
400900308	2017-03-03	Atlanta	130	Cleveland Cavaliers	135
400900316	2017-03-04	Miami	120	Cleveland Cavaliers	92
400900331	2017-03-06	Cleveland Cavaliers	98	Miami	106
400900355	2017-03-09	Detroit	106	Cleveland Cavaliers	101
400900372	2017-03-11	Orlando	104	Cleveland Cavaliers	116
400900384	2017-03-12	Houston	117	Cleveland Cavaliers	112
400900394	2017-03-14	Cleveland Cavaliers	128	Detroit	96
400900409	2017-03-16	Cleveland Cavaliers	91	Utah	83
400900459	2017-03-22	Denver	126	Cleveland Cavaliers	113
400900468	2017-03-24	Charlotte	105	Cleveland Cavaliers	112
400900478	2017-03-25	Cleveland Cavaliers	115	Washington	127
400900494	2017-03-27	San Antonio	103	Cleveland Cavaliers	74
400899471	2017-04-02	Cleveland Cavaliers	135	Indiana	130
400900534	2017-04-04	Cleveland Cavaliers	122	Orlando	102
400900557	2017-04-07	Cleveland Cavaliers	100	Atlanta	114
400900575	2017-04-09	Atlanta	126	Cleveland Cavaliers	125
400900583	2017-04-10	Miami	124	Cleveland Cavaliers	121
400899454	2017-10-28	Detroit Pistons	108	Orlando	82
400899488	2017-10-30	Detroit Pistons	98	Milwaukee	83
400899532	2017-11-05	Detroit Pistons	103	Denver	86
400899577	2017-11-11	San Antonio	96	Detroit Pistons	86
400899588	2017-11-12	Denver	95	Detroit Pistons	106
400899597	2017-11-14	Detroit Pistons	104	Oklahoma City	88
400899653	2017-11-21	Detroit Pistons	96	Houston	99
400899668	2017-11-23	Detroit Pistons	107	Miami	84
400899692	2017-11-26	Oklahoma City	106	Detroit Pistons	88
400899710	2017-11-29	Charlotte	89	Detroit Pistons	112
400899730	2017-12-02	Atlanta	85	Detroit Pistons	121
400899742	2017-12-04	Detroit Pistons	92	Orlando	98
400899763	2017-12-07	Charlotte	87	Detroit Pistons	77
400899784	2017-12-09	Minnesota	90	Detroit Pistons	117
400899823	2017-12-14	Dallas	85	Detroit Pistons	95
400899831	2017-12-16	Washington	122	Detroit Pistons	108
400899842	2017-12-17	Detroit Pistons	90	Indiana	105
400899873	2017-12-21	Detroit Pistons	86	Memphis	98
400899921	2017-12-28	Detroit Pistons	94	Milwaukee	119
400899940	2017-12-30	Atlanta	105	Detroit Pistons	98
400899381	2017-01-01	Miami	98	Detroit Pistons	107
400899425	2017-01-03	Detroit Pistons	116	Indiana	121
400899959	2017-01-05	Detroit Pistons	115	Charlotte	114
400933467	2017-01-08	Portland	124	Detroit Pistons	125
400900021	2017-01-13	Utah	110	Detroit Pistons	77
400900054	2017-01-18	Detroit Pistons	118	Atlanta	95
400900072	2017-01-21	Detroit Pistons	113	Washington	112
