id	date	home_team	home_team_score	visit_team	visit_team_score
400900126	2017-01-28	Miami	116	Detroit Pistons	103
400899400	2017-02-01	Detroit Pistons	118	New Orleans	98
400900153	2017-02-03	Detroit Pistons	116	Minnesota	108
400900162	2017-02-04	Indiana	105	Detroit Pistons	84
400900206	2017-02-10	Detroit Pistons	92	San Antonio	103
400900229	2017-02-13	Milwaukee	102	Detroit Pistons	89
400900245	2017-02-15	Detroit Pistons	98	Dallas	91
400900257	2017-02-23	Detroit Pistons	114	Charlotte	108
400900296	2017-02-28	Detroit Pistons	120	Portland	113
400899409	2017-03-01	New Orleans	109	Detroit Pistons	86
400900351	2017-03-08	Indiana	115	Detroit Pistons	98
400900403	2017-03-15	Detroit Pistons	83	Utah	97
400900469	2017-03-24	Orlando	115	Detroit Pistons	87
400900502	2017-03-28	Detroit Pistons	96	Miami	97
400900525	2017-03-31	Milwaukee	108	Detroit Pistons	105
400900560	2017-04-07	Houston	109	Detroit Pistons	114
400900579	2017-04-09	Memphis	90	Detroit Pistons	103
400900586	2017-04-10	Detroit Pistons	101	Washington	105
400900595	2017-04-12	Orlando	113	Detroit Pistons	109
400899379	2017-10-26	Indiana Pacers	130	Dallas	121
400899516	2017-11-03	Milwaukee	125	Indiana Pacers	107
400899545	2017-11-07	Charlotte	122	Indiana Pacers	100
400899595	2017-11-14	Indiana Pacers	88	Orlando	69
400899645	2017-11-20	Oklahoma City	111	Indiana Pacers	115
400899666	2017-11-23	Indiana Pacers	85	Atlanta	96
400899725	2017-11-30	Portland	131	Indiana Pacers	109
400899785	2017-12-09	Dallas	111	Indiana Pacers	103
400899790	2017-12-10	Indiana Pacers	118	Portland	111
400899803	2017-12-12	Indiana Pacers	110	Charlotte	94
400899819	2017-12-14	Miami	95	Indiana Pacers	89
400899827	2017-12-15	New Orleans	102	Indiana Pacers	95
400899855	2017-12-19	Indiana Pacers	107	Washington	105
400899918	2017-12-28	Washington	111	Indiana Pacers	105
400899383	2017-01-01	Indiana Pacers	117	Orlando	104
400900010	2017-01-12	Denver	140	Indiana Pacers	112
400900037	2017-01-16	Indiana Pacers	98	New Orleans	95
400900080	2017-01-21	Utah	109	Indiana Pacers	100
400900112	2017-01-26	Minnesota	103	Indiana Pacers	109
400900134	2017-01-29	Indiana Pacers	120	Houston	101
400899366	2017-02-01	Orlando	88	Indiana Pacers	98
400900175	2017-02-06	Indiana Pacers	93	Oklahoma City	90
400900210	2017-02-10	Washington	112	Indiana Pacers	107
400900214	2017-02-11	Indiana Pacers	100	Milwaukee	116
400900230	2017-02-13	Indiana Pacers	106	San Antonio	110
400900254	2017-02-16	Indiana Pacers	98	Washington	111
400900263	2017-02-24	Indiana Pacers	102	Memphis	92
400900275	2017-02-25	Miami	113	Indiana Pacers	95
400900292	2017-02-27	Houston	108	Indiana Pacers	117
400899437	2017-03-01	San Antonio	100	Indiana Pacers	99
400900322	2017-03-05	Atlanta	96	Indiana Pacers	97
400900336	2017-03-06	Charlotte	100	Indiana Pacers	88
400900362	2017-03-10	Milwaukee	99	Indiana Pacers	85
400900382	2017-03-12	Indiana Pacers	102	Miami	98
400900400	2017-03-15	Indiana Pacers	98	Charlotte	77
400900441	2017-03-20	Indiana Pacers	107	Utah	100
400900470	2017-03-24	Indiana Pacers	117	Denver	125
400900499	2017-03-28	Indiana Pacers	114	Minnesota	115
400900511	2017-03-29	Memphis	110	Indiana Pacers	97
400900553	2017-04-06	Indiana Pacers	104	Milwaukee	89
400900568	2017-04-08	Orlando	112	Indiana Pacers	127
400900604	2017-04-12	Indiana Pacers	104	Atlanta	86
400899384	2017-10-26	Milwaukee Bucks	96	Charlotte	107
400899501	2017-11-01	New Orleans	113	Milwaukee Bucks	117
400899540	2017-11-06	Dallas	86	Milwaukee Bucks	75
400899567	2017-11-10	Milwaukee Bucks	106	New Orleans	112
400899587	2017-11-12	Milwaukee Bucks	106	Memphis	96
400899613	2017-11-16	Atlanta	107	Milwaukee Bucks	100
400899620	2017-11-17	Miami	96	Milwaukee Bucks	73
400899654	2017-11-21	Milwaukee Bucks	93	Orlando	89
400899698	2017-11-27	Orlando	96	Milwaukee Bucks	104
400899751	2017-12-05	Milwaukee Bucks	96	San Antonio	97
400899767	2017-12-07	Milwaukee Bucks	115	Portland	107
400899782	2017-12-09	Milwaukee Bucks	110	Atlanta	114
400899788	2017-12-10	Washington	110	Milwaukee Bucks	105
400899889	2017-12-23	Milwaukee Bucks	123	Washington	96
400899903	2017-12-26	Washington	107	Milwaukee Bucks	102
400899939	2017-12-30	Minnesota	116	Milwaukee Bucks	99
400899410	2017-01-02	Milwaukee Bucks	98	Oklahoma City	94
400899983	2017-01-08	Milwaukee Bucks	101	Washington	107
400899996	2017-01-10	San Antonio	107	Milwaukee Bucks	109
400900015	2017-01-13	Milwaukee Bucks	116	Miami	108
400900028	2017-01-15	Atlanta	111	Milwaukee Bucks	98
400900053	2017-01-18	Houston	111	Milwaukee Bucks	92
400900064	2017-01-20	Orlando	112	Milwaukee Bucks	96
400900076	2017-01-21	Miami	109	Milwaukee Bucks	97
400900091	2017-01-23	Milwaukee Bucks	127	Houston	114
400899407	2017-02-01	Utah	104	Milwaukee Bucks	88
400900157	2017-02-03	Denver	121	Milwaukee Bucks	117
400900192	2017-02-08	Milwaukee Bucks	88	Miami	106
400900266	2017-02-24	Milwaukee Bucks	95	Utah	109
400899405	2017-03-01	Milwaukee Bucks	98	Denver	110
400900373	2017-03-11	Milwaukee Bucks	102	Minnesota	95
400900388	2017-03-13	Memphis	113	Milwaukee Bucks	93
400900452	2017-03-21	Portland	90	Milwaukee Bucks	93
400900473	2017-03-24	Milwaukee Bucks	100	Atlanta	97
400900498	2017-03-28	Charlotte	108	Milwaukee Bucks	118
400899431	2017-04-02	Milwaukee Bucks	105	Dallas	109
400900537	2017-04-04	Oklahoma City	110	Milwaukee Bucks	79
400900585	2017-04-10	Milwaukee Bucks	89	Charlotte	79
400899457	2017-10-28	Dallas Mavericks	98	Houston	106
400899491	2017-10-30	Houston	93	Dallas Mavericks	92
400899512	2017-11-02	Utah	97	Dallas Mavericks	81
400899526	2017-11-04	Dallas Mavericks	95	Portland	105
400899630	2017-11-18	Dallas Mavericks	64	Memphis	80
400899637	2017-11-19	Orlando	95	Dallas Mavericks	87
400899656	2017-11-21	San Antonio	96	Dallas Mavericks	91
400899700	2017-11-27	Dallas Mavericks	91	New Orleans	81
400899722	2017-11-30	Dallas Mavericks	87	San Antonio	94
400899365	2017-12-01	Charlotte	97	Dallas Mavericks	87
400899754	2017-12-05	Dallas Mavericks	101	Charlotte	109
400899794	2017-12-10	Houston	109	Dallas Mavericks	87
400899807	2017-12-12	Dallas Mavericks	112	Denver	92
400899840	2017-12-16	Utah	103	Dallas Mavericks	100
400899859	2017-12-19	Denver	117	Dallas Mavericks	107
400899878	2017-12-21	Portland	95	Dallas Mavericks	96
400899908	2017-12-26	New Orleans	111	Dallas Mavericks	104
400899916	2017-12-27	Dallas Mavericks	107	Houston	123
400899427	2017-01-03	Dallas Mavericks	113	Washington	105
400899978	2017-01-07	Dallas Mavericks	82	Atlanta	97
400899991	2017-01-09	Minnesota	101	Dallas Mavericks	92
400900029	2017-01-15	Dallas Mavericks	98	Minnesota	87
400900058	2017-01-19	Miami	99	Dallas Mavericks	95
400900069	2017-01-20	Dallas Mavericks	107	Utah	112
400900111	2017-01-26	Oklahoma City	109	Dallas Mavericks	98
400900138	2017-01-29	San Antonio	101	Dallas Mavericks	105
400900159	2017-02-03	Portland	104	Dallas Mavericks	108
400900181	2017-02-06	Denver	110	Dallas Mavericks	87
400900186	2017-02-07	Dallas Mavericks	113	Portland	114
400900202	2017-02-09	Dallas Mavericks	112	Utah	105
400900219	2017-02-11	Dallas Mavericks	112	Orlando	80
400900268	2017-02-24	Minnesota	97	Dallas Mavericks	84
400900276	2017-02-25	Dallas Mavericks	96	New Orleans	83
400900293	2017-02-27	Dallas Mavericks	96	Miami	89
400899398	2017-03-01	Atlanta	100	Dallas Mavericks	95
400900309	2017-03-03	Dallas Mavericks	104	Memphis	100
400900327	2017-03-05	Dallas Mavericks	104	Oklahoma City	89
400900399	2017-03-15	Washington	107	Dallas Mavericks	112
400900495	2017-03-27	Dallas Mavericks	91	Oklahoma City	92
400900512	2017-03-29	New Orleans	121	Dallas Mavericks	118
400900526	2017-03-31	Memphis	99	Dallas Mavericks	90
400900561	2017-04-07	Dallas Mavericks	89	San Antonio	102
400900592	2017-04-11	Dallas Mavericks	91	Denver	109
400900601	2017-04-12	Memphis	93	Dallas Mavericks	100
400899534	2017-11-05	Atlanta	112	Houston Rockets	97
400899544	2017-11-07	Washington	106	Houston Rockets	114
400899564	2017-11-09	San Antonio	99	Houston Rockets	101
400899584	2017-11-12	Houston Rockets	100	San Antonio	106
400899614	2017-11-16	Oklahoma City	105	Houston Rockets	103
400899621	2017-11-17	Houston Rockets	126	Portland	109
400899634	2017-11-19	Houston Rockets	111	Utah	102
400899701	2017-11-27	Portland	114	Houston Rockets	130
400899715	2017-11-29	Utah	120	Houston Rockets	101
400899732	2017-12-02	Denver	110	Houston Rockets	128
400899783	2017-12-09	Oklahoma City	99	Houston Rockets	102
400899837	2017-12-16	Houston Rockets	122	New Orleans	100
400899845	2017-12-17	Minnesota	109	Houston Rockets	111
400899867	2017-12-20	Houston Rockets	100	San Antonio	102
400899890	2017-12-23	Memphis	115	Houston Rockets	109
400899417	2017-01-02	Houston Rockets	101	Washington	91
400899961	2017-01-05	Houston Rockets	118	Oklahoma City	116
400899966	2017-01-06	Orlando	93	Houston Rockets	100
400899995	2017-01-10	Houston Rockets	121	Charlotte	114
400900003	2017-01-11	Minnesota	119	Houston Rockets	105
400900016	2017-01-13	Houston Rockets	105	Memphis	110
400900044	2017-01-17	Miami	109	Houston Rockets	103
400900077	2017-01-21	Memphis	95	Houston Rockets	119
400899449	2017-02-02	Houston Rockets	108	Atlanta	113
400900185	2017-02-07	Houston Rockets	128	Orlando	104
400900199	2017-02-09	Charlotte	95	Houston Rockets	107
400900247	2017-02-15	Houston Rockets	109	Miami	117
400900258	2017-02-23	New Orleans	99	Houston Rockets	129
400900278	2017-02-25	Houston Rockets	142	Minnesota	130
400900319	2017-03-04	Houston Rockets	123	Memphis	108
400900337	2017-03-06	San Antonio	112	Houston Rockets	110
400900349	2017-03-08	Houston Rockets	108	Utah	115
400900419	2017-03-17	New Orleans	128	Houston Rockets	112
400900429	2017-03-18	Denver	105	Houston Rockets	109
400900443	2017-03-20	Houston Rockets	125	Denver	124
400900474	2017-03-24	Houston Rockets	117	New Orleans	107
400900486	2017-03-26	Houston Rockets	137	Oklahoma City	125
400900520	2017-03-30	Portland	117	Houston Rockets	107
400900546	2017-04-05	Houston Rockets	110	Denver	104
400900602	2017-04-12	Houston Rockets	123	Minnesota	118
400899386	2017-10-26	Memphis Grizzlies	102	Minnesota	98
400899489	2017-10-30	Memphis Grizzlies	112	Washington	103
400899502	2017-11-01	Minnesota	116	Memphis Grizzlies	80
400899510	2017-11-02	Memphis Grizzlies	89	New Orleans	83
400899538	2017-11-06	Memphis Grizzlies	94	Portland	100
400899552	2017-11-08	Memphis Grizzlies	108	Denver	107
400899601	2017-11-14	Utah	96	Memphis Grizzlies	102
400899640	2017-11-19	Memphis Grizzlies	93	Minnesota	71
400899651	2017-11-21	Charlotte	90	Memphis Grizzlies	105
400899683	2017-11-25	Memphis Grizzlies	81	Miami	90
400899693	2017-11-26	Miami	107	Memphis Grizzlies	110
400899707	2017-11-28	Memphis Grizzlies	85	Charlotte	104
400899392	2017-12-01	Memphis Grizzlies	95	Orlando	94
400899752	2017-12-05	New Orleans	108	Memphis Grizzlies	110
400899775	2017-12-08	Memphis Grizzlies	88	Portland	86
400899849	2017-12-18	Memphis Grizzlies	73	Utah	82
400899904	2017-12-26	Orlando	112	Memphis Grizzlies	102
400899929	2017-12-29	Memphis Grizzlies	114	Oklahoma City	80
400899985	2017-01-08	Memphis Grizzlies	88	Utah	79
400900002	2017-01-11	Oklahoma City	103	Memphis Grizzlies	95
400900049	2017-01-18	Washington	104	Memphis Grizzlies	101
400900124	2017-01-27	Portland	112	Memphis Grizzlies	109
400900129	2017-01-28	Utah	95	Memphis Grizzlies	102
400899404	2017-02-01	Denver	99	Memphis Grizzlies	119
400900155	2017-02-03	Oklahoma City	114	Memphis Grizzlies	102
400900168	2017-02-04	Minnesota	99	Memphis Grizzlies	107
400900182	2017-02-06	Memphis Grizzlies	89	San Antonio	74
400900246	2017-02-15	Memphis Grizzlies	91	New Orleans	95
400900282	2017-02-26	Denver	98	Memphis Grizzlies	105
400900376	2017-03-11	Memphis Grizzlies	90	Atlanta	107
400900412	2017-03-16	Atlanta	91	Memphis Grizzlies	103
400900428	2017-03-18	Memphis Grizzlies	104	San Antonio	96
400900449	2017-03-21	New Orleans	95	Memphis Grizzlies	82
400900465	2017-03-23	San Antonio	97	Memphis Grizzlies	90
400900539	2017-04-04	San Antonio	95	Memphis Grizzlies	89
400900545	2017-04-05	Memphis Grizzlies	100	Oklahoma City	103
400899388	2017-10-26	New Orleans Pelicans	102	Denver	107
400899482	2017-10-29	San Antonio	98	New Orleans Pelicans	79
400899609	2017-11-16	Orlando	89	New Orleans Pelicans	82
400899627	2017-11-18	New Orleans Pelicans	113	Portland	101
400899635	2017-11-19	New Orleans Pelicans	121	Charlotte	116
400899659	2017-11-22	Atlanta	94	New Orleans Pelicans	112
400899672	2017-11-23	New Orleans Pelicans	117	Minnesota	96
400899687	2017-11-25	Portland	119	New Orleans Pelicans	104
400899743	2017-12-04	Oklahoma City	101	New Orleans Pelicans	92
400899854	2017-12-18	San Antonio	113	New Orleans Pelicans	100
400899875	2017-12-21	New Orleans Pelicans	110	Oklahoma City	121
400899891	2017-12-23	New Orleans Pelicans	91	Miami	87
400899960	2017-01-05	New Orleans Pelicans	94	Atlanta	99
400900052	2017-01-18	New Orleans Pelicans	118	Orlando	98
400900107	2017-01-25	New Orleans Pelicans	105	Oklahoma City	114
400900122	2017-01-27	New Orleans Pelicans	119	San Antonio	103
400900135	2017-01-29	New Orleans Pelicans	94	Washington	107
400900160	2017-02-04	Washington	105	New Orleans Pelicans	91
400900194	2017-02-08	New Orleans Pelicans	94	Utah	127
400900209	2017-02-10	Minnesota	106	New Orleans Pelicans	122
400900286	2017-02-26	Oklahoma City	118	New Orleans Pelicans	110
400900312	2017-03-03	New Orleans Pelicans	98	San Antonio	101
400900339	2017-03-06	Utah	88	New Orleans Pelicans	83
400900371	2017-03-11	Charlotte	122	New Orleans Pelicans	125
400900397	2017-03-14	New Orleans Pelicans	100	Portland	77
400900402	2017-03-15	Miami	120	New Orleans Pelicans	112
400900434	2017-03-19	New Orleans Pelicans	123	Minnesota	109
400900490	2017-03-26	Denver	90	New Orleans Pelicans	115
400900497	2017-03-27	Utah	108	New Orleans Pelicans	100
400900536	2017-04-04	New Orleans Pelicans	131	Denver	134
400900562	2017-04-07	Denver	122	New Orleans Pelicans	106
400900608	2017-04-12	Portland	100	New Orleans Pelicans	103
400899487	2017-10-30	Miami	99	San Antonio Spurs	106
400899503	2017-11-01	San Antonio Spurs	91	Utah	106
400899527	2017-11-04	Utah	86	San Antonio Spurs	100
400899600	2017-11-14	San Antonio Spurs	94	Miami	90
400899663	2017-11-23	Charlotte	114	San Antonio Spurs	119
400899690	2017-11-26	Washington	100	San Antonio Spurs	112
400899714	2017-11-29	San Antonio Spurs	83	Orlando	95
400899731	2017-12-02	San Antonio Spurs	107	Washington	105
400899761	2017-12-06	Minnesota	91	San Antonio Spurs	105
400899896	2017-12-23	Portland	90	San Antonio Spurs	110
400899941	2017-12-30	San Antonio Spurs	110	Portland	94
400899374	2017-01-01	Atlanta	114	San Antonio Spurs	112
400899964	2017-01-05	Denver	99	San Antonio Spurs	127
400899979	2017-01-07	San Antonio Spurs	102	Charlotte	85
400900046	2017-01-17	San Antonio Spurs	122	Minnesota	114
400900060	2017-01-19	San Antonio Spurs	118	Denver	104
400900148	2017-01-31	San Antonio Spurs	108	Oklahoma City	94
400900167	2017-02-04	San Antonio Spurs	121	Denver	97
400900240	2017-02-15	Orlando	79	San Antonio Spurs	107
400900320	2017-03-04	San Antonio Spurs	97	Minnesota	90
400900357	2017-03-09	Oklahoma City	102	San Antonio Spurs	92
400900389	2017-03-13	San Antonio Spurs	107	Atlanta	99
400900406	2017-03-15	San Antonio Spurs	106	Portland	110
400900451	2017-03-21	Minnesota	93	San Antonio Spurs	100
400900530	2017-03-31	Oklahoma City	95	San Antonio Spurs	100
400899473	2017-04-02	San Antonio Spurs	109	Utah	103
400900587	2017-04-10	Portland	99	San Antonio Spurs	98
400900605	2017-04-12	Utah	101	San Antonio Spurs	97
400899420	2017-10-27	Atlanta Hawks	114	Washington	99
400899520	2017-11-04	Washington	95	Atlanta Hawks	92
400899604	2017-11-15	Miami	90	Atlanta Hawks	93
400899624	2017-11-18	Charlotte	100	Atlanta Hawks	96
400899681	2017-11-25	Utah	95	Atlanta Hawks	68
400899749	2017-12-05	Atlanta Hawks	99	Oklahoma City	102
400899766	2017-12-07	Atlanta Hawks	103	Miami	95
400899811	2017-12-13	Atlanta Hawks	120	Orlando	131
400899843	2017-12-17	Atlanta Hawks	99	Charlotte	107
400899857	2017-12-19	Oklahoma City	108	Atlanta Hawks	110
400899872	2017-12-21	Atlanta Hawks	84	Minnesota	92
400899893	2017-12-23	Denver	108	Atlanta Hawks	109
400899910	2017-12-26	Minnesota	104	Atlanta Hawks	90
400899951	2017-01-04	Orlando	92	Atlanta Hawks	111
400900123	2017-01-27	Atlanta Hawks	86	Washington	112
400899397	2017-02-01	Miami	116	Atlanta Hawks	93
400900161	2017-02-04	Atlanta Hawks	113	Orlando	86
400900177	2017-02-06	Atlanta Hawks	95	Utah	120
400900190	2017-02-08	Atlanta Hawks	117	Denver	106
400900235	2017-02-13	Portland	104	Atlanta Hawks	109
400900269	2017-02-24	Atlanta Hawks	90	Miami	108
400900273	2017-02-25	Orlando	105	Atlanta Hawks	86
400900424	2017-03-18	Atlanta Hawks	97	Portland	113
400900439	2017-03-20	Charlotte	105	Atlanta Hawks	90
400900458	2017-03-22	Washington	104	Atlanta Hawks	100
400900590	2017-04-11	Atlanta Hawks	103	Charlotte	76
400899456	2017-10-28	Miami	91	Charlotte Hornets	97
400899558	2017-11-09	Charlotte Hornets	104	Utah	98
400899605	2017-11-15	Minnesota	108	Charlotte Hornets	115
400899734	2017-12-03	Charlotte Hornets	120	Minnesota	125
400899779	2017-12-09	Charlotte Hornets	109	Orlando	88
400899817	2017-12-14	Washington	109	Charlotte Hornets	106
400899919	2017-12-28	Orlando	101	Charlotte Hornets	120
400899928	2017-12-29	Charlotte Hornets	91	Miami	82
400899950	2017-01-04	Charlotte Hornets	123	Oklahoma City	112
400900050	2017-01-18	Charlotte Hornets	107	Portland	85
400900086	2017-01-23	Charlotte Hornets	99	Washington	109
400900149	2017-01-31	Portland	115	Charlotte Hornets	98
400900165	2017-02-04	Utah	105	Charlotte Hornets	98
400900318	2017-03-04	Denver	102	Charlotte Hornets	112
400900346	2017-03-08	Miami	108	Charlotte Hornets	101
400900360	2017-03-10	Charlotte Hornets	121	Orlando	81
400900425	2017-03-18	Charlotte Hornets	98	Washington	93
400900454	2017-03-22	Orlando	102	Charlotte Hornets	109
400900522	2017-03-31	Charlotte Hornets	122	Denver	114
400899406	2017-04-02	Oklahoma City	101	Charlotte Hornets	113
400900533	2017-04-04	Washington	118	Charlotte Hornets	111
400900543	2017-04-05	Charlotte Hornets	99	Miami	112
400899378	2017-10-26	Orlando	96	Miami Heat	108
400899547	2017-11-07	Oklahoma City	97	Miami Heat	85
400899586	2017-11-12	Miami Heat	91	Utah	102
400899636	2017-11-19	Washington	111	Miami Heat	114
400899723	2017-11-30	Denver	98	Miami Heat	106
400899434	2017-12-01	Utah	110	Miami Heat	111
400899740	2017-12-03	Portland	99	Miami Heat	92
400899805	2017-12-12	Miami Heat	112	Washington	101
400899864	2017-12-20	Miami Heat	130	Orlando	136
400899915	2017-12-27	Miami Heat	94	Oklahoma City	106
400900180	2017-02-06	Minnesota	113	Miami Heat	115
400900228	2017-02-13	Miami Heat	107	Orlando	116
400900306	2017-03-03	Orlando	110	Miami Heat	99
400900420	2017-03-17	Miami Heat	123	Minnesota	105
400900436	2017-03-19	Miami Heat	104	Portland	115
400899444	2017-04-02	Miami Heat	113	Denver	116
400900570	2017-04-08	Washington	103	Miami Heat	106
400900599	2017-04-12	Miami Heat	110	Washington	102
400899531	2017-11-05	Orlando Magic	88	Washington	86
400899559	2017-11-09	Orlando Magic	107	Minnesota	123
400899574	2017-11-11	Orlando Magic	74	Utah	87
400899591	2017-11-13	Oklahoma City	117	Orlando Magic	119
400899676	2017-11-25	Orlando Magic	91	Washington	94
400899757	2017-12-06	Washington	116	Orlando Magic	124
400899789	2017-12-10	Orlando Magic	113	Denver	121
400900019	2017-01-13	Portland	109	Orlando Magic	115
400900025	2017-01-14	Utah	114	Orlando Magic	107
400900038	2017-01-16	Denver	125	Orlando Magic	112
400900141	2017-01-30	Minnesota	111	Orlando Magic	105
400900256	2017-02-23	Orlando Magic	103	Portland	112
400900325	2017-03-05	Washington	115	Orlando Magic	114
400900507	2017-03-29	Orlando Magic	106	Oklahoma City	114
400899720	2017-11-30	Oklahoma City	126	Washington Wizards	115
400899774	2017-12-08	Washington Wizards	92	Denver	85
400899965	2017-01-06	Washington Wizards	112	Minnesota	105
400900035	2017-01-16	Washington Wizards	120	Portland	101
400900225	2017-02-13	Washington Wizards	120	Oklahoma City	98
400900283	2017-02-26	Washington Wizards	92	Utah	102
400900353	2017-03-08	Denver	113	Washington Wizards	123
400900378	2017-03-11	Portland	124	Washington Wizards	125
400900390	2017-03-13	Minnesota	119	Washington Wizards	104
400900529	2017-03-31	Utah	95	Washington Wizards	88
400899483	2017-10-29	Denver Nuggets	113	Portland	115
400899517	2017-11-03	Minnesota	99	Denver Nuggets	102
400899594	2017-11-13	Portland	112	Denver Nuggets	105
400899647	2017-11-20	Denver Nuggets	105	Utah	91
400899671	2017-11-23	Utah	108	Denver Nuggets	83
400899685	2017-11-25	Denver Nuggets	129	Oklahoma City	132
400899739	2017-12-03	Utah	105	Denver Nuggets	98
400899828	2017-12-15	Denver Nuggets	132	Portland	120
400899925	2017-12-28	Denver Nuggets	105	Minnesota	103
400899976	2017-01-07	Oklahoma City	121	Denver Nuggets	106
400900085	2017-01-22	Minnesota	111	Denver Nuggets	108
400900099	2017-01-24	Denver Nuggets	103	Utah	93
400900248	2017-02-15	Denver Nuggets	99	Minnesota	112
400900504	2017-03-28	Portland	122	Denver Nuggets	113
400900576	2017-04-09	Denver Nuggets	105	Oklahoma City	106
400900603	2017-04-12	Oklahoma City	105	Denver Nuggets	111
400899529	2017-11-05	Oklahoma City	112	Minnesota Timberwolves	92
400899708	2017-11-28	Minnesota Timberwolves	103	Utah	112
400899901	2017-12-25	Oklahoma City	112	Minnesota Timberwolves	100
400899385	2017-01-01	Minnesota Timberwolves	89	Portland	95
400899977	2017-01-07	Minnesota Timberwolves	92	Utah	94
400900017	2017-01-13	Minnesota Timberwolves	96	Oklahoma City	86
400899442	2017-03-01	Utah	80	Minnesota Timberwolves	107
400900481	2017-03-25	Portland	112	Minnesota Timberwolves	100
400946146	2017-04-03	Minnesota Timberwolves	110	Portland	109
400900556	2017-04-06	Portland	105	Minnesota Timberwolves	98
400900563	2017-04-07	Utah	120	Minnesota Timberwolves	113
400900591	2017-04-11	Minnesota Timberwolves	98	Oklahoma City	100
400899815	2017-12-13	Portland	114	Oklahoma City Thunder	95
400899824	2017-12-14	Utah	109	Oklahoma City Thunder	89
400900094	2017-01-23	Utah	95	Oklahoma City Thunder	97
400900172	2017-02-05	Oklahoma City Thunder	105	Portland	99
400900299	2017-02-28	Oklahoma City Thunder	109	Utah	106
400900303	2017-03-02	Portland	114	Oklahoma City Thunder	109
400900341	2017-03-07	Oklahoma City Thunder	121	Portland	126
400900368	2017-03-11	Oklahoma City Thunder	112	Utah	104
400899376	2017-10-25	Portland Trail Blazers	113	Utah	104
400900249	2017-02-15	Utah	111	Portland Trail Blazers	88
400900542	2017-04-04	Utah	106	Portland Trail Blazers	87
400900572	2017-04-08	Portland Trail Blazers	101	Utah	86
